-0.1594522475  0.2764960077  -0.5
-0.2442380509  1.8674121000  -0.5
-0.9863426587  0.1443949195  0
-0.0490356205 -0.1257186050  0
0.3125349238  0.0991629504  0
1.2701030283 -0.0751373861  0
-0.6438589890 -2.6865195620  0
2.2265521951  3.4760873958  -0.5
2.2915294885  2.4562247541  -0.5
-1.9512474647 -0.7110773926  0
-0.0083237276  1.8326125415  -0.5
0.0921367338 -2.8494670827  0
0.2828264038 -0.0818011318  -0.5
1.7829054435  1.0050194176  -0.5
0.5901198150  0.6457445889  0
1.7595531175 -1.5275675533  -0.5
0.0023894178  1.2317964060  0
-0.8983668817 -0.0256416339  0
0.2071803994  2.1148103694  -0.5
0.1157071167  0.0716610060  -0.5
0.7939568574 -0.1653423058  0
1.9774779278  2.5556628190  -0.5
-0.1071507712  2.1079493071  -0.5
-0.2494528638  0.1043191328  -0.5
1.6028460784  1.4320079669  -0.5
-0.1887253186  0.1890979378  -0.5
-1.0981625194 -0.0139790932  0
-0.0105130685 -0.3589949600  0
0.0312961310  2.2318543474  -0.5
-1.2889381388 -0.4578145525  0
0.3597423095 -0.8859407712  0
-0.2368160669  0.0730945028  -0.5
-0.0062220178  1.8432785406  -0.5
1.8807843301  1.9517001302  -0.5
2.0855240818  1.3396837450  -0.5
1.3711057185  0.5916818412  0
0.2117470408  1.3309500570  0
0.1320503792  0.1555240087  -0.5
-0.6021533223 -0.0958492803  -0.5
0.0378216444  0.6598757019  0
1.9995508769  1.5494448073  -0.5
2.0893171856  0.8845549649  0
3.4805846306 -0.9268850035  0
-0.0812909062  0.1557423125  -0.5
0.2264345729 -1.3251551689  0
-0.1772226114  2.0490749335  -0.5
1.6521138162 -0.5056653043  0
0.0584942047 -0.0129039915  -0.5
-0.2533011841  0.2048699476  -0.5
-0.1780241347 -0.3547621705  0
-0.0139391883  2.0015102524  -0.5
-1.0315479888 -0.5793939387  0
0.3048252400  1.6531298271  -0.5
2.2344875800 -0.1736126961  -0.5
1.5130723327  0.2395738492  -0.5
2.1312919303 -0.6474397785  -0.5
-0.3897270324 -0.5016446954  0
0.2161477217  1.7663249302  -0.5
2.0521040159  1.4539127353  -0.5
0.0094073737 -1.0547838303  0
0.0420553363  0.0552961630  0
1.7590379023  2.4505359718  -0.5
0.3705722208  1.7023373734  0
1.7624571098  0.9260351845  -0.5
-0.8067585029 -0.2342429459  0
0.1018603671  1.7332808443  -0.5
1.9508690940  1.5382864214  -0.5
0.0892642285  1.7675154408  -0.5
-1.0030123021  1.0428101602  0
-0.0594758291  2.0505852684  -0.5
0.3226980572 -1.4262704230  0
-1.3190222555 -0.2124634186  0
0.0521607022  0.3168328681  -0.5
-1.1778535469  2.4772541207  0
0.5409863815  0.2766473240  0
-1.2468987066  1.2691959921  0
-0.7129769121 -0.7128309005  0
0.3252520700  0.1169321620  0
0.0915008768  0.0320451381  -0.5
-0.9393072963 -1.2673526838  0
0.0960748784  0.0303328045  -0.5
-1.4448553441 -0.6994754405  0
1.8395376443 -0.1361496751  0
-0.0878849551 -0.0417496941  -0.5
1.4634106664 -1.4165394674  0
2.1230972508 -0.5366277545  -0.5
2.0516446594  2.9441470327  -0.5
-0.0101457214 -0.8471388510  0
0.2844813837  0.1275873110  -0.5
-0.5843350112 -0.3335102561  0
-0.0389801067  0.0157771966  0
-0.7637212770 -1.7681301999  0
0.7655329698  1.2875424290  0
-0.3996829674 -0.0398928244  0
0.1547136679 -0.8956843035  0
-0.1421464668  1.8208943085  -0.5
1.3697238292  1.0899024191  0
-0.0866076551  0.1082751247  0
1.2505281845  0.2819161182  0
0.1072888065  0.2736712615  -0.5
0.7483198347 -0.5412344079  0
-0.9454935389 -1.0189821709  0
2.4058744307  0.5812664836  0
2.0244496090  1.8742502410  -0.5
-0.0704177707  0.0656594215  -0.5
1.3325154197  0.6651071026  0
1.7033686445  0.5665825884  -0.5
-0.2494501146 -0.6811512244  0
-0.0646702022  2.3310331201  -0.5
0.2068682530 -0.9884521149  0
2.1254886331 -1.4296589403  -0.5
0.0944878269  2.2078437817  -0.5
0.2107137617  2.0252766234  -0.5
-0.3089164167  2.4495588129  -0.5
0.1222480451  0.8742502410  0
2.0732339876 -0.0361194444  -0.5
1.9618268299  0.3357038699  -0.5
2.2210670870 -0.5400265002  -0.5
0.0757773626  1.1033399008  0
-0.3374842211  0.0869095541  -0.5
-0.5073857757  0.2845767943  0
0.1728718055  0.0189023595  -0.5
-0.3647443666  0.2850569548  -0.5
0.1312902499  0.4343928958  -0.5
-0.2440203825  0.2082682951  0
0.2522325094 -0.3655650925  0
-1.0521483795 -0.4927793118  0
-0.8879270459 -0.7276460801  0
-0.0375720016  0.0452940341  -0.5
-0.7813668351 -0.0889677987  0
2.3290331618  0.7586793323  -0.5
1.8189616133 -0.2122722251  -0.5
-2.6398252424 -1.0664205886  0
0.6000989096  0.3139664330  0
0.0681687351  0.3251131997  -0.5
1.0142856296  0.3499350873  0
0.1921365466  0.1922543957  0
-0.0180165463  2.1110673148  -0.5
1.8647537299  2.7435177755  -0.5
2.2220697312  2.4409593025  -0.5
0.3379217143 -0.0654263779  0
1.3765669875  2.0997783621  0
1.4758299446 -0.8198054580  0
-0.0841228928 -1.8328909538  0
1.9992141725  1.7039452272  -0.5
-0.1996955327  0.0594607617  -0.5
0.7662149306 -0.7734187503  0
0.0039365959  0.3767530924  -0.5
-1.6294552579  0.3089583313  0
1.7739242856 -0.1260634668  -0.5
-0.0766603375 -0.0044478143  -0.5
1.4222180123  1.1365959524  0
2.1004980448  2.5202813376  -0.5
-0.5146787337  0.1088262601  0
2.0896367420  1.0972726352  -0.5
0.1010038721 -0.2543400296  0
-1.4420876270  1.6501577245  0
1.3042638770  1.5664296670  0
-0.7188649286  0.3904442159  0
-0.1579739495  1.8676683511  -0.5
1.9480921224  4.7569103966  -0.5
-0.2191540344 -0.1663324303  -0.5
0.6850822670  1.9415395380  0
-0.1207185357  0.1405289128  0
1.7264592834 -0.7152791367  0
-0.3581556676 -0.9494183858  0
-0.1333052124  0.2911587088  -0.5
1.8720842771  0.7992012299  -0.5
-0.0977548569  1.9895831609  -0.5
-0.1509448475 -0.3786126504  0
2.2639234772  0.2074923240  -0.5
-1.2726912857  2.1965974555  0
-2.4332936191 -0.5334410118  0
0.5138316582 -0.9843219856  0
-0.2273534446 -0.2228614354  0
-0.9792614789 -0.2159829800  0
-0.3227480998  2.1552636480  -0.5
0.6772245604  0.5237929341  0
-0.8282696666 -0.4652980413  0
0.4641813328 -0.2818492345  0
1.7644292906  3.4772541207  -0.5
-0.7820085290 -0.3952771346  0
0.1850363478  1.8522345137  -0.5
-0.4077295455 -1.0144958670  0
2.0864654668  1.5385900224  -0.5
-2.3014109593  0.2114672070  0
-0.2731580494 -0.0098799875  -0.5
0.0007301714  1.9714124623  -0.5
0.0622332922 -0.1752526181  -0.5
0.1284893803 -0.2724396652  -0.5
-0.8565240576 -0.8295785430  0
0.0600997082  0.4063126023  0
-1.1393733183 -1.5060730390  0
0.0831681901  0.4163445274  -0.5
1.9097511388 -0.1748801929  -0.5
2.3815810198 -0.5962309484  -0.5
1.7368646093  1.3150834813  -0.5
0.1039688985 -1.4834466494  0
0.0569214330  1.6629378365  0
2.0052789963  1.7063649548  -0.5
1.4562891147  0.1050467416  0
-0.9924547512  0.8805137828  0
-0.2219611258 -0.1354603794  0
-1.4406549217  0.4849670801  0
-0.3239420623 -1.4284424315  0
0.0694745615  0.1157568117  -0.5
-0.3050128792  2.1451968012  -0.5
-0.8652027795  0.9489919650  0
1.9924033256  2.6075719493  -0.5
1.9470170671  1.4238366800  -0.5
2.2604190444 -0.0736051803  -0.5
0.4211164609  0.9385850688  0
2.3049448863  1.3067703788  -0.5
0.7055807649  0.8266985395  0
0.8035397094 -0.1377993300  0
1.1313304636  1.4767190537  0
1.2817927272  0.5065470061  0
0.5924806556 -1.1204520766  0
1.9648241546 -1.5246458198  -0.5
2.1761740006  1.4468674714  -0.5
0.1940606621  0.8918092816  0
0.7852720037 -0.9097442739  0
-1.6033299680  1.5752848192  0
-0.2579190772  0.3095618650  -0.5
1.0042351485  0.6613281829  0
-0.5024328335  0.1421494688  -0.5
0.8444628101 -1.2391300944  0
2.1072621854 -0.8723554053  -0.5
0.1765228509  2.2720417276  -0.5
1.1808272428  0.0704941468  0
-0.0282335242  0.4450081600  0
-0.9766198847 -0.0978682132  0
-0.2630599838  0.3489200990  0
0.1893755397  0.0195913489  -0.5
0.0610570295 -0.2847215829  -0.5
1.5454840144  1.3620890350  0
-0.0472483549 -0.1916724304  -0.5
2.0231902368 -0.3492405074  -0.5
-0.0906779594  0.3163113588  0
-0.1215858910 -0.4315740999  0
0.0364573247  0.0253667402  -0.5
1.8712649069  2.5363986907  -0.5
2.0355177521 -0.0553516381  -0.5
-0.7370260182  0.4926067646  0
2.1099429569  0.2531884722  -0.5
0.1833589364 -0.2939110147  -0.5
-1.1617278312  0.8566230068  0
2.2651653666 -0.8434067259  0
1.8203266237  0.9743583661  -0.5
0.0502694802 -0.0635033318  -0.5
-1.2942960100  0.7677823662  0
-0.0372685725 -0.4161091473  0
2.2295176540  1.4707439932  -0.5
1.8729970965  0.4700103226  -0.5
2.5962455202 -2.0658836281  0
2.0103517530  0.9288984158  -0.5
1.8139688171  0.1618703888  -0.5
0.1128910669 -1.4908078027  0
-0.1978914876  1.9069803843  0
2.0493740963  0.8462536200  0
1.8109012922 -0.0189821709  -0.5
1.1552682439  0.1288534500  0
-0.8537004476  0.2627159183  0
2.2402718013  1.5486288723  -0.5
0.2990056262 -1.3616086775  0
2.1198433953  0.0359922166  -0.5
0.0720468174  0.0993573341  -0.5
-0.0919032389 -0.0026331578  -0.5
-0.2032734261  0.3469283693  0
0.0343175633  0.1554478643  -0.5
0.1111993142 -0.3978429494  -0.5
1.8916894081  0.0970621257  -0.5
2.1676063824  2.0500328616  -0.5
-0.3455979463  0.1713348494  0
0.4824142252  0.4240958855  0
2.1212261597  0.2257316683  -0.5
0.2560673823  0.7733285701  0
-0.2372409489  1.6663738524  -0.5
1.9221458491  1.4802688239  -0.5
2.2934697041  0.3327820195  -0.5
0.8333627441 -0.8620739885  0
0.1874808571 -1.0399936565  0
-0.6395786145 -0.2007987701  0
1.7350042932  1.9466166824  -0.5
1.2636459474  1.6159231909  0
1.2290937343 -0.7289774631  0
-0.6757589242 -0.5101705406  0
-1.3431123561 -1.1378808345  0
-0.0882111404 -0.2822856030  0
-0.6494384941 -0.2191551714  -0.5
-1.2049595595  0.2536048831  0
0.8748844206  2.1536868991  0
-0.2068048464  2.2319829241  -0.5
1.4703070064 -0.6527934465  0
-1.3521254625  0.9012711675  0
-2.4906831425  0.0007878974  0
-1.1584890790 -0.4378765180  0
2.2300596114  1.0337907664  -0.5
2.0088459273 -0.1531464334  -0.5
-0.9386837885  0.0855357067  0
-0.2930131020  2.2461390312  -0.5
2.2841386319  0.7086125462  -0.5
2.5278695459  0.2857059702  -0.5
0.1556965879  1.8529501557  -0.5
-0.2080212256 -0.9131755577  0
-0.0406164167 -0.1245767066  0
0.2839708147  2.1106292447  -0.5
0.3097176335 -0.4069785939  0
-0.2877727326  2.0488934548  -0.5
-1.3783644316 -0.2757574699  0
0.0826099039  0.2999385348  -0.5
2.0216891998  2.2157413197  -0.5
1.5434043796  1.9353007878  -0.5
-1.2534615564 -0.5809498520  0
-0.5621137409 -1.5652599994  0
-0.2803560437 -0.3668855061  0
0.3938372920  0.0732065623  -0.5
0.0284301288  0.0734058144  0
-1.4382295074  0.0124049316  0
-0.3140361959 -0.2197275241  -0.5
-0.2179136184  1.7402890733  -0.5
-1.7020883845 -1.2011027572  0
0.4774777784  0.9015308301  0
-0.1685325607 -0.8727940915  0
1.9756828218  0.5684259001  -0.5
2.0365638149  1.1699007011  -0.5
-0.1954711990 -0.0305485172  0
0.3196866311  0.8131554049  0
-0.1067765954 -0.1115112296  0
-0.0979194217 -0.5592636679  0
-0.3792225463  0.9761596798  0
0.0207782681  2.0575477616  -0.5
0.1554916234  0.1265454343  0
-0.7744950207  1.7630790548  0
1.0577517856 -0.2786219048  0
0.1158584801  0.0418274892  -0.5
2.2715967643 -0.0618034229  -0.5
0.1616577022 -0.8762653138  0
-0.8974416215 -0.7951554519  0
0.2650957121  2.0317466693  -0.5
1.8121847675  0.3963250571  -0.5
0.0069203004  0.0632065800  -0.5
0.1362248574  1.5419128726  0
2.0103564929  1.0668117743  -0.5
2.1445536297  2.2501614042  -0.5
1.2060960533  0.8777763654  0
1.9160745278  0.5458363851  -0.5
2.2448439305 -0.1755351922  -0.5
-0.2086602290  0.5497565771  0
0.4708826882 -1.2459815422  0
1.7416553539  0.8377203090  -0.5
-1.4650279599 -0.1736023541  0
1.8499640275  1.6945862249  -0.5
-0.6698849336  0.0628929122  0
-0.3486629910 -0.2530991463  -0.5
2.0887872229 -0.1056150351  -0.5
0.8743162323 -1.5441084904  0
0.0525963921 -0.9379608454  0
-0.7340945353  0.3484947202  0
-1.7853537396  0.6786108390  0
0.4895226860  0.6379527189  0
0.2980149623 -0.3015024844  -0.5
-0.0773426427 -0.3250962734  0
1.7539640415  2.6909610008  -0.5
1.9945714833  0.8041168352  -0.5
-0.1627120843  0.4651784760  -0.5
0.1344141730  2.1856900037  -0.5
1.9850897612  0.4399918335  -0.5
-0.7929734989 -1.4481039466  0
-1.7825384302  0.7222141132  0
1.7087296699  0.3534234650  -0.5
2.0682294525  0.3321595327  -0.5
1.7295219172  0.5449635144  0
-1.2199199910 -0.7235502703  0
0.0114151481  2.1516012578  -0.5
0.8749081138  1.0613382208  0
-2.4913205526 -1.2509664457  0
-0.2549730932 -0.1075393713  0
-0.0200117661  0.5662349828  0
1.9300762135  0.0743086504  -0.5
-0.0445968380  0.9122259753  0
0.0968352870  0.1444863847  -0.5
1.7480441373  1.5051280047  -0.5
2.2893251591 -0.3342757326  -0.5
1.9079050992 -1.5962309484  0
-0.0861107856  2.3586828515  -0.5
2.0411853801  1.4103628046  -0.5
0.1579975857  0.0110817066  -0.5
0.8198071485 -0.1166671282  0
0.2886562671  0.4261671494  0
2.3452918567  0.2847208633  -0.5
1.0298612339 -0.5511401355  0
-0.0033228354  0.1187358577  -0.5
-0.3615654624  0.0165481430  -0.5
-0.3894694132  1.3162626586  0
-0.0573713105  0.0209633866  -0.5
1.9947695942  2.0292689810  -0.5
2.1877779085 -0.5533885002  0
-0.5855092551  2.3437747837  0
2.0691294412  0.7095267649  -0.5
0.1920058805  0.1355799084  0
-0.1907547445  1.4906187552  0
-0.0373227796 -1.9508217754  0
1.3631621138 -1.0926372758  0
-0.3065806827 -1.2092927454  0
0.0089739665  0.0516996108  -0.5
2.3269417099 -1.0992196092  0
-0.1006907601 -0.0904298809  0
-0.0089359020  1.1101485633  0
1.8242372315  1.3526230903  0
1.4938090851  1.0224477560  0
0.2097113026  0.6296118729  0
-0.0495822176  1.9126555547  -0.5
-2.0346002874 -0.0557054883  0
0.9696336602 -0.2504583007  0
0.8820134677  0.5455067220  0
2.1975055085  1.0399142550  -0.5
1.8608772113  0.9513644604  0
-0.0346972158 -0.1492705623  -0.5
0.0455031045  0.1439897601  -0.5
-1.3374163970 -0.3698104482  0
1.0374329484 -0.3664360137  0
-2.1147017218 -0.4841329717  0
1.3126840678 -1.1527382310  0
-0.2077644799 -1.2734614098  0
1.8426467994  0.4212713917  -0.5
-0.2313797015  0.5917177860  -0.5
-0.0537832487  0.7033177101  0
0.9450410456 -0.3886092927  0
1.9675251049  0.3302176610  -0.5
1.0684373492  1.7852752384  0
-0.3880326175  1.5431486704  0
2.0397593203  1.0967573593  -0.5
0.2102241294  0.1516406800  -0.5
-0.5311428340  2.7020703828  0
0.0254645133 -0.1946107935  0
1.9628587311 -0.4865665682  -0.5
2.0452869146 -0.3251551689  -0.5
0.8012107708 -0.4680533325  0
-0.5701925275  0.8913155061  0
1.8855597183  0.5337031559  0
1.6147103069  0.8666287031  -0.5
-1.2350052408 -0.8134988039  0
2.0616356051  1.8618226238  -0.5
0.1624266424  0.6541795723  0
0.3524834007  1.8226824186  -0.5
1.7663356500 -0.1274201757  -0.5
0.0804236235  0.9151684181  0
0.0357260425 -0.3977974822  0
0.1290892738  1.0774327709  0
0.1136347943  0.1714728408  0
2.3392662523  0.4110546180  -0.5
0.8349915308  1.1646594486  0
1.7895599697  1.1333643768  -0.5
0.1356434471  2.1409837908  -0.5
1.4300692161  0.5714503416  0
1.8485030296 -0.3870596225  -0.5
0.8122017865  0.4582954201  0
0.0592147801  1.8946474081  -0.5
0.4049443891 -0.5724906752  0
-0.2381513720  2.0557275935  -0.5
-0.0381645287  2.5604916995  -0.5
-0.3868442310  0.0172926859  -0.5
-1.6893414241  1.8731538087  0
2.0139851829  2.5370182927  -0.5
-1.5132394629 -1.8566397034  0
-0.9556368513 -2.6852584977  0
0.0597187610  0.2888531594  -0.5
-1.2917232303 -0.1622796910  0
0.1938658010  0.2188575431  0
2.2810368338  1.9867304425  -0.5
1.7423815425  1.4169138952  -0.5
1.7462274878  0.7651028431  -0.5
2.5003890166  0.7779309830  -0.5
2.1604596210  1.9879352764  -0.5
2.0303554221  1.4082179925  -0.5
1.7968115910  1.6004542883  0
2.0367075278  2.4695948262  -0.5
0.0822133518 -0.1062841475  -0.5
-0.3706515917  0.2850510222  0
-0.3896875718  0.9945716597  0
-0.2457291985  1.2472787513  0
0.0930774540 -0.1933995998  -0.5
1.9197906614  0.7100457689  -0.5
-2.3225197429  0.2469856999  0
-2.1836453684  0.7904266298  0
-0.0324612866 -0.3617375923  -0.5
2.2100767851  1.1065826885  -0.5
1.2886142538  0.1590789154  0
0.8393867523  0.1783178329  0
1.9948626271  2.4824110236  -0.5
0.1664114236  0.1245995300  -0.5
-0.0533432700 -0.0483127129  -0.5
-0.3487637404 -0.7738968922  0
-0.1089884604 -0.5822351134  0
0.3176907376 -0.1176126614  -0.5
-0.2053705592  2.2335773866  -0.5
0.7128733505  0.7622473564  0
-0.6582638136  0.4726762418  0
0.1866384466 -0.1008847708  -0.5
2.0167944153  1.5393779903  -0.5
1.9608487236  2.2428585253  -0.5
1.3750693478 -0.4995933295  0
-0.3134576235 -0.0704480263  -0.5
-0.1414739322 -0.2402723773  -0.5
0.0819110991 -0.7487951180  0
0.0678269188  2.0993743040  -0.5
2.2099862185  0.4188475804  -0.5
-0.1009715662  2.0240427032  -0.5
1.6776042049  0.2899877012  -0.5
-0.2581742680  1.7861001820  0
-0.3086223594 -0.2550967644  -0.5
2.0569304390  1.0905934293  -0.5
-0.0414464857  0.8451700653  0
0.1053268790  0.6576529623  0
-0.4240389906  0.1495785099  0
1.5252904671 -0.7652590938  0
-0.6519452198 -1.3476398461  0
-0.1700697965  1.3253527399  -0.5
0.8358683137 -0.6227259261  0
0.3874224218  1.9970483237  -0.5
1.8735160442 -0.2186857590  -0.5
2.0675843429  0.9345736221  -0.5
-0.5436439612 -0.5782013227  0
-2.3327308635 -1.5769599661  0
1.1475882699  0.4707439932  0
-0.1573509035  1.9776820603  -0.5
0.9735282921  0.3867894546  0
-0.0477356277 -0.0382907612  0
2.1280909473 -0.1978220540  -0.5
-0.8244134792  1.5514191903  0
0.0997999355  1.9247857827  -0.5
0.0217495447  2.1686146772  -0.5
-0.4512818942  0.8536376948  0
0.0897496158  2.4461652100  -0.5
-0.5789439628  0.4076182050  0
0.4198337816  2.2014011564  -0.5
0.2378831943 -0.0078221938  -0.5
-1.3997138588 -0.5283633701  0
-0.3529205490  0.8073644249  0
0.5301752079  1.9051413360  -0.5
0.4866926626  0.7311873377  0
0.1923337891  2.0970733301  -0.5
0.4873555987 -0.5536164318  0
1.7991689785  1.0394045000  -0.5
1.8470677350  0.0444780903  -0.5
1.3687514189 -0.8539345991  0
0.4427079608  1.5089936953  0
0.8133145415  1.9578842272  0
1.6503448257  2.4271905642  -0.5
2.2160621834 -0.9579636563  0
0.2402134132 -0.0543436575  -0.5
-1.1244937460 -0.1106105214  0
-0.2229084270  0.0535961088  -0.5
0.0068802671  1.9252853046  -0.5
0.1033673897  2.0963350957  -0.5
2.3056081259  1.8368041875  -0.5
1.6879127486 -0.4681190987  -0.5
-0.3949820596 -2.0803160730  0
-0.8096335299 -0.9752385797  0
1.3386021864 -0.0123566010  0
2.4098748193  1.8462536200  -0.5
0.0583116243  1.9987075413  -0.5
2.2168065157  2.0848126431  -0.5
-0.4958685921  0.2893240127  0
0.1569098359 -0.0739586414  -0.5
-0.1921671027 -0.3852529302  0
0.6662135350  0.6643091923  0
0.1833498307  2.1461072472  -0.5
-0.1358193281  2.2113729030  -0.5
-0.0936736254 -0.3195768845  0
1.9997603088  2.7262157034  -0.5
1.9968125516  1.2949738681  -0.5
0.1627136589  0.3130060372  -0.5
2.1898217359  2.3215710758  -0.5
1.9736059242  1.8439796080  -0.5
-0.2317332289  1.9444764470  -0.5
1.7838678061  0.2992730654  0
2.2550944398  1.9573964485  -0.5
-0.6842565862 -0.9564549186  0
-0.2031140115 -0.4320264251  0
-0.2280436681  1.7208910835  -0.5
0.7136120000  0.8056064339  0
-0.0211182538  0.0466546044  -0.5
1.8327798293  0.6474089584  -0.5
1.4891905442  0.7647349567  0
-1.8929038018  0.1966318343  0
2.0726945475  1.9318882433  -0.5
-0.2354864048  2.0116388296  -0.5
-0.1079777222 -0.0327156394  -0.5
2.0276169077 -0.1474145807  -0.5
-0.2287428125 -0.7080443125  0
-0.3014613197 -0.0125346550  -0.5
0.2865425390 -0.7359574121  0
-0.0242244564  0.1610157661  -0.5
1.9008262816  1.2893240127  -0.5
0.2432137246  0.0097209369  -0.5
0.2884402066 -0.4601509150  -0.5
-1.0298906726  0.2559267633  0
-0.0628807163 -0.0790628817  -0.5
0.1090308422  0.4842076774  -0.5
2.1673127723  1.0100356136  -0.5
1.9001074737 -0.0311282714  -0.5
-0.3013274168 -0.7152855447  0
0.0963383025 -0.0079765385  -0.5
1.1096384146  0.6556707147  0
0.1226089621  0.0814364091  -0.5
0.0519095475  0.2924659154  0
1.8034176622  0.3448093292  0
-0.3230607928  0.0035317293  -0.5
1.9303213426 -0.5076770860  -0.5
-0.8869321311  0.7111986386  0
0.0560326281 -0.7932503599  0
-0.5388172323 -0.5533277762  0
0.0861040820  1.7191714713  -0.5
-1.6687940262  0.0975630510  0
0.9231748806  1.8104422484  0
-0.1093845918  1.9299122346  -0.5
-1.6933030401  0.5043687117  0
-1.0620013071  0.8226185100  0
-0.5636535116  1.6988169473  0
1.1148276642  0.0363057950  0
2.0387731602  1.2188575431  -0.5
0.0819286300  2.4071513401  -0.5
-0.0165927779  1.9282185082  -0.5
1.6239929459  1.8686189311  -0.5
2.0941765376 -0.2459815422  -0.5
1.9623932638  0.8351902157  0
0.0100441437  0.4404077769  0
0.4501470453  1.7891483701  0
0.7466330454  0.1456097566  0
1.9501669151  0.1628731582  -0.5
1.9810449328  1.4831120223  -0.5
-0.0784564264  0.1176511169  0
-0.7453088961  0.7507315609  0
2.2184918280  1.0461349758  -0.5
-1.4070696967  0.0890548026  0
2.0186255945  1.9045819099  -0.5
0.0112789670  0.5161738970  0
1.9146705135  0.0742672910  -0.5
0.2411406486  0.1083298557  -0.5
1.0150119416  0.0883726925  0
1.9066434895  0.6627507379  -0.5
0.4517312985 -0.5206382259  0
0.3911890201 -0.9398642642  0
0.3828539588  0.0995366352  0
-0.9648255751 -0.1897244294  0
-0.3377541171  1.0350157066  0
-0.4355339244  0.6909656044  0
2.0783221699  1.1049491467  -0.5
1.9723000717 -1.2406291031  0
-0.1898701768  0.3194080605  -0.5
-0.1560806049  0.2634366113  0
2.0291441351  2.2667010017  -0.5
0.7869571548  0.0236280927  0
2.0012110638  1.2555297912  -0.5
1.8811153858  0.5168451388  -0.5
-0.2220102329  0.5424263593  0
0.0535732931 -0.0920999637  -0.5
-0.1800054095  1.8808811158  -0.5
0.4321517708 -0.6386457408  0
1.7878641500  2.3782694962  -0.5
-1.2812311977  2.0201395260  0
0.5499572630 -0.0400906638  0
-1.6619203658  0.4070565438  0
2.3254325907  0.9112626278  -0.5
0.0609419065  1.0452889436  0
0.0499885045  0.0220131145  -0.5
-0.6022186416 -0.3370234938  0
2.0264179819  0.2795478793  -0.5
-0.8547855503  1.2912800746  0
0.4875419341 -0.6235529507  0
0.3759573747 -0.3340052579  0
-0.7533673497 -0.1082115452  0
-0.2075211717  2.1389966949  -0.5
1.6979463743  0.9650725697  -0.5
2.0094429941  0.2906545429  -0.5
0.2274256604  0.0327301965  -0.5
-1.3146712899  0.8225718945  0
1.5593707582  1.2005288806  0
1.8759212932  0.8772351610  -0.5
0.7373569349  0.7125911184  0
1.5245448570 -0.9746076174  0
1.7485182355 -0.3122743059  -0.5
0.6495029032 -0.0394210460  0
0.1358356443  2.0851572975  -0.5
2.0450280932  1.2966861980  -0.5
2.0914514719  1.1947385257  -0.5
1.8098366861 -0.4410712062  -0.5
0.0721026976  0.3857168749  -0.5
-0.5591501951 -0.0746650356  -0.5
1.6367597972  2.0906132443  -0.5
2.0996036830  1.2552647027  -0.5
-0.2581379518 -0.5455468833  0
0.9400301208  0.6156166163  0
1.9324122617  1.9375232080  -0.5
0.1682328001  1.8555820107  -0.5
1.9432121350  0.3857541965  -0.5
1.9545462295  2.6207144211  -0.5
0.4928037330  0.2329051458  0
0.1716824248 -1.0130031997  0
0.0794716948  1.9796948607  -0.5
1.1133757098 -0.0121153344  0
2.0885402688  1.9174756017  -0.5
-1.7293447537  1.6951284203  0
0.5221738263 -0.2857694370  0
-0.0662239726  0.3631427292  0
1.7281023601  1.0269264831  -0.5
-0.3446806597  0.0328517843  0
-0.9749864908 -0.1131032781  0
